typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,sector
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,0,W00,World,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,14378702323.0,14378702323.0,4,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,480,MUS,Mauritius,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,True,0.0,False,0.0,95107.0,95107.0,4,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,352,ISL,Iceland,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,96537.0,96537.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,208,DNK,Denmark,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,6638821.0,6638821.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,659,KNA,Saint Kitts and Nevis,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,749162.0,749162.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,800,UGA,Uganda,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,123954.0,123954.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,144,LKA,Sri Lanka,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,556617.0,556617.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,670,VCT,Saint Vincent and the Grenadines,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,97349.0,97349.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,104,MMR,Myanmar,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,189829.0,189829.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,854,BFA,Burkina Faso,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,11648.0,11648.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,562,NER,Niger,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,3253.0,3253.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,90,SLB,Solomon Isds,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,310500.0,310500.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,788,TUN,Tunisia,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,231247.0,231247.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,858,URY,Uruguay,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,183694.0,183694.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,148,TCD,Chad,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,14469.0,14469.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,887,YEM,Yemen,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,6380.0,6380.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,262,DJI,Djibouti,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,72954.0,72954.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,64,BTN,Bhutan,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,32032.0,32032.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,60,BMU,Bermuda,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,3214289.0,3214289.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,92,VGB,Br. Virgin Isds,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,2498637.0,2498637.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,752,SWE,Sweden,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,19068606.0,19068606.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,584,MHL,Marshall Isds,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,657862.0,657862.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,860,UZB,Uzbekistan,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,16000.0,16000.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,466,MLI,Mali,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,31045.0,31045.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,180,COD,Dem. Rep. of the Congo,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,133509.0,133509.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,834,TZA,United Rep. of Tanzania,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,143534.0,143534.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,558,NIC,Nicaragua,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,1025849.0,1025849.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,478,MRT,Mauritania,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,104151.0,104151.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,368,IRQ,Iraq,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,232600.0,232600.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,332,HTI,Haiti,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,242627.0,242627.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,470,MLT,Malta,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,27321.0,27321.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,598,PNG,Papua New Guinea,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,5322.0,5322.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,634,QAT,Qatar,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,1359182.0,1359182.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,404,KEN,Kenya,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,116887.0,116887.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,340,HND,Honduras,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,10751443.0,10751443.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,586,PAK,Pakistan,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,243874023.0,243874023.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,512,OMN,Oman,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,3322472.0,3322472.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,242,FJI,Fiji,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,102523.0,102523.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,583,FSM,FS Micronesia,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,181779.0,181779.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,780,TTO,Trinidad and Tobago,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,2711629.0,2711629.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,724,ESP,Spain,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,33144504.0,33144504.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,740,SUR,Suriname,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,246810.0,246810.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,434,LBY,Libya,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,47457.0,47457.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,12,DZA,Algeria,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,31930.0,31930.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,862,VEN,Venezuela,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,657231.0,657231.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,268,GEO,Georgia,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,38162.0,38162.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,566,NGA,Nigeria,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,3071640.0,3071640.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,796,TCA,Turks and Caicos Isds,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,1657119.0,1657119.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,554,NZL,New Zealand,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,3821459.0,3821459.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,504,MAR,Morocco,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,264360.0,264360.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,674,SMR,San Marino,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,65026.0,65026.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,534,SXM,Sint Maarten,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,398239.0,398239.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,762,TJK,Tajikistan,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,48348.0,48348.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,383223583.0,383223583.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,196,CYP,Cyprus,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,55701.0,55701.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,50,BGD,Bangladesh,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,317721768.0,317721768.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,24,AGO,Angola,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,134968.0,134968.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,233,EST,Estonia,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,575527.0,575527.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,686,SEN,Senegal,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,919826.0,919826.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,430,LBR,Liberia,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,249251.0,249251.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,662,LCA,Saint Lucia,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,232023.0,232023.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,694,SLE,Sierra Leone,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,10391.0,10391.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,44,BHS,Bahamas,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,18155348.0,18155348.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,490,S19,"Other Asia, nes",0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,706790992.0,706790992.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,894,ZMB,Zambia,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,24172.0,24172.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,212,DMA,Dominica,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,266242.0,266242.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,450,MDG,Madagascar,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,6527.0,6527.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,170,COL,Colombia,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,30137314.0,30137314.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,496,MNG,Mongolia,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,97601.0,97601.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,266,GAB,Gabon,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,20453.0,20453.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,688,SRB,Serbia,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,20733.0,20733.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,166,CCK,Cocos Isds,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,4650.0,4650.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,643,RUS,Russian Federation,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,10663543.0,10663543.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,384,CIV,Côte d'Ivoire,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,51392.0,51392.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,4,AFG,Afghanistan,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,636052.0,636052.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,703,SVK,Slovakia,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,3093389.0,3093389.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,400,JOR,Jordan,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,142200.0,142200.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,388,JAM,Jamaica,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,3129144.0,3129144.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,804,UKR,Ukraine,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,1053613.0,1053613.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,226,GNQ,Equatorial Guinea,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,733371.0,733371.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,320,GTM,Guatemala,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,12499044.0,12499044.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,428,LVA,Latvia,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,308325.0,308325.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,528,NLD,Netherlands,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,65943484.0,65943484.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,48,BHR,Bahrain,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,423243.0,423243.0,0,False,True,iron_steel
C,A,20190101,2019,52,2019,842,USA,USA,X,Export,540,NCL,New Caledonia,0,W00,World,H5,HS,True,72,Iron and steel,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,0.0,False,0.0,False,0.0,655834.0,655834.0,0,False,True,iron_steel
